Date,Facility_ID,Energy_Consumption_kWh,Cooling_Load_kWh,PUE,Temperature_C,Humidity_Percent,Carbon_Emission_kg
2023-09-25,DXB-Edge-02,8146.71,2955.14,1.84,22.6,45.0,3421.62
2023-09-25,SIN-Core-01,12417.95,7079.78,1.2,19.4,45.7,5215.54
2023-09-25,FRA-Core-01,11096.34,5590.93,1.3,22.7,45.1,4660.46
2023-09-25,MUM-Zone-A,12155.07,3819.62,1.59,23.0,47.9,5105.13
2023-09-25,LHR-Core-02,5701.51,3387.7,1.34,21.7,54.9,2394.64
2023-09-26,DXB-Core-01,9512.45,5517.71,1.28,19.8,48.5,3995.23
2023-09-26,DXB-Edge-02,7019.37,3029.17,1.6,19.1,46.0,2948.14
2023-09-26,SIN-Core-01,14479.48,7858.65,1.34,21.9,46.7,6081.38
2023-09-26,FRA-Core-01,9467.79,4090.39,1.27,20.0,47.4,3976.47
2023-09-26,MUM-Zone-A,13569.04,4451.07,1.73,20.7,47.3,5699.0
2023-09-26,LHR-Core-02,6530.25,2255.2,1.19,22.7,54.4,2742.7
2023-09-27,DXB-Core-01,11628.29,5819.23,1.3,23.1,48.0,4883.88
2023-09-27,DXB-Edge-02,14495.97,8519.45,1.68,19.0,53.2,6088.31
2023-09-27,SIN-Core-01,9614.69,4279.92,1.25,24.3,52.0,4038.17
2023-09-27,FRA-Core-01,10522.62,4732.59,1.23,21.1,46.0,4419.5
2023-09-27,MUM-Zone-A,12697.89,5934.0,1.66,20.7,48.6,5333.11
2023-09-27,LHR-Core-02,12609.52,7423.52,1.24,24.9,49.6,5296.0
2023-09-28,DXB-Core-01,11552.4,5436.92,1.21,20.3,49.5,4852.01
2023-09-28,DXB-Edge-02,5845.02,3342.13,1.77,23.5,47.4,2454.91
2023-09-28,SIN-Core-01,12385.9,7271.3,1.25,22.0,51.5,5202.08
2023-09-28,FRA-Core-01,12331.61,7043.99,1.25,24.8,54.5,5179.27
2023-09-28,MUM-Zone-A,6285.61,3170.07,1.74,20.1,47.3,2639.96
2023-09-28,LHR-Core-02,5981.5,2112.21,1.26,21.7,50.1,2512.23
2023-09-29,DXB-Core-01,7669.56,4056.54,1.24,29.8,51.6,3221.21
2023-09-29,DXB-Edge-02,6493.64,2891.57,1.68,19.6,45.5,2727.33
2023-09-29,SIN-Core-01,13740.13,5206.51,1.27,20.9,45.4,5770.85
2023-09-29,FRA-Core-01,12843.13,4092.15,1.28,22.5,46.1,5394.12
2023-09-29,MUM-Zone-A,10877.77,5971.01,1.8,20.3,48.7,4568.66
2023-09-29,LHR-Core-02,10138.43,5658.45,1.34,19.9,47.9,4258.14
2023-09-30,DXB-Core-01,14620.17,6447.16,1.32,24.6,55.0,6140.47
2023-09-30,DXB-Edge-02,9161.33,3609.95,1.79,22.9,49.2,3847.76
2023-09-30,SIN-Core-01,9893.14,4460.88,1.31,23.3,46.7,4155.12
2023-09-30,FRA-Core-01,8882.68,3881.47,1.2,24.5,53.3,3730.72
2023-09-30,MUM-Zone-A,14065.43,4727.79,1.69,21.6,49.6,5907.48
2023-09-30,LHR-Core-02,6712.26,3110.23,1.21,24.1,49.7,2819.15
2023-10-01,DXB-Core-01,5604.48,3033.34,1.26,19.1,50.3,2353.88
2023-10-01,DXB-Edge-02,5756.48,2900.77,1.64,20.0,45.2,2417.72
2023-10-01,SIN-Core-01,8256.61,3644.17,1.25,22.8,47.6,3467.78
2023-10-01,FRA-Core-01,12044.19,7147.59,1.19,21.4,47.3,5058.56
2023-10-01,MUM-Zone-A,9942.84,3307.89,1.52,19.9,53.0,4175.99
2023-10-01,LHR-Core-02,14793.74,7435.02,1.28,19.7,46.1,6213.37
2023-10-02,DXB-Core-01,7671.85,2820.66,1.29,22.8,47.7,3222.18
2023-10-02,DXB-Edge-02,6186.73,2740.68,1.68,19.2,48.1,2598.43
2023-10-02,SIN-Core-01,6655.7,3896.87,1.26,22.8,49.0,2795.39
2023-10-02,FRA-Core-01,5520.26,3264.42,1.24,20.5,53.0,2318.51
2023-10-02,MUM-Zone-A,6934.25,3644.39,1.61,20.8,45.4,2912.39
2023-10-02,LHR-Core-02,6423.13,3391.73,1.31,20.5,50.6,2697.71
2023-10-03,DXB-Core-01,7728.24,2517.53,1.28,22.2,51.0,3245.86
2023-10-03,DXB-Edge-02,12541.4,4033.16,1.61,21.8,54.4,5267.39
2023-10-03,SIN-Core-01,8123.11,4124.82,1.23,20.7,46.3,3411.7
2023-10-03,FRA-Core-01,6374.55,3023.09,1.35,19.8,50.1,2677.31
2023-10-03,MUM-Zone-A,12620.32,7294.84,1.64,24.4,46.2,5300.53
2023-10-03,LHR-Core-02,6993.65,3123.5,1.27,24.0,52.8,2937.33
2023-10-04,DXB-Core-01,11730.68,6101.59,1.33,20.7,53.1,4926.89
2023-10-04,DXB-Edge-02,11497.87,6203.04,1.82,32.7,54.4,4829.11
2023-10-04,SIN-Core-01,8000.76,2723.69,1.33,23.9,53.9,3360.32
2023-10-04,FRA-Core-01,9117.63,3489.8,1.26,19.3,52.5,3829.4
2023-10-04,MUM-Zone-A,7323.02,3462.27,1.82,22.3,53.6,3075.67
2023-10-04,LHR-Core-02,7135.64,2586.63,1.21,20.6,53.3,2996.97
2023-10-05,DXB-Core-01,14568.01,4532.27,1.27,20.2,48.8,6118.56
2023-10-05,DXB-Edge-02,7973.46,3486.8,1.74,20.9,50.2,3348.85
2023-10-05,SIN-Core-01,10241.98,4312.35,1.26,22.9,46.9,4301.63
2023-10-05,FRA-Core-01,13962.22,4672.18,1.21,21.8,54.6,5864.13
2023-10-05,MUM-Zone-A,7980.44,4719.17,1.83,19.3,52.8,3351.78
2023-10-05,LHR-Core-02,10864.7,4296.52,1.27,21.0,54.8,4563.17
2023-10-06,DXB-Core-01,9517.02,5045.79,1.31,23.7,45.7,3997.15
2023-10-06,DXB-Edge-02,14926.88,7226.69,1.77,22.7,49.3,6269.29
2023-10-06,SIN-Core-01,11255.33,3389.57,1.19,19.5,48.5,4727.24
2023-10-06,FRA-Core-01,8868.65,2749.16,1.28,22.6,53.7,3724.83
2023-10-06,MUM-Zone-A,13425.85,7158.94,1.63,19.4,48.2,5638.86
2023-10-06,LHR-Core-02,8449.34,4050.99,1.2,23.2,48.6,3548.72
2023-10-07,DXB-Core-01,6802.49,3310.91,1.29,20.3,47.9,2857.05
2023-10-07,DXB-Edge-02,14188.78,7137.99,1.68,19.3,48.0,5959.29
2023-10-07,SIN-Core-01,10192.33,4861.21,1.28,19.6,51.0,4280.78
2023-10-07,FRA-Core-01,6432.13,3170.26,1.25,19.3,51.5,2701.49
2023-10-07,MUM-Zone-A,6571.97,3024.48,1.83,19.3,53.1,2760.23
2023-10-07,LHR-Core-02,12679.33,7576.16,1.28,21.2,48.4,5325.32
2023-10-08,DXB-Core-01,7347.33,2580.89,1.24,24.4,54.9,3085.88
2023-10-08,DXB-Edge-02,5764.7,3304.7,1.76,19.1,50.5,2421.17
2023-10-08,SIN-Core-01,14742.53,6200.47,1.34,20.8,50.3,6191.86
2023-10-08,FRA-Core-01,9485.58,5644.13,1.23,21.0,52.0,3983.94
2023-10-08,MUM-Zone-A,8624.69,5013.82,1.6,23.2,46.3,3622.37
2023-10-08,LHR-Core-02,13410.12,7425.26,1.32,22.9,45.5,5632.25
2023-10-09,DXB-Core-01,7443.85,2750.61,1.2,23.9,47.0,3126.42
2023-10-09,DXB-Edge-02,9439.53,3293.42,1.68,19.5,51.1,3964.6
2023-10-09,SIN-Core-01,9936.1,4862.13,1.26,23.1,52.8,4173.16
2023-10-09,FRA-Core-01,6757.65,2862.44,1.34,23.2,54.4,2838.21
2023-10-09,MUM-Zone-A,6980.25,3872.78,1.57,22.2,50.3,2931.7
2023-10-09,LHR-Core-02,11295.63,5668.39,1.19,23.9,52.0,4744.16
2023-10-10,DXB-Core-01,5424.23,2429.91,1.28,25.0,51.0,2278.18
2023-10-10,DXB-Edge-02,6078.82,2270.42,1.71,24.3,49.6,2553.11
2023-10-10,SIN-Core-01,6070.92,2479.0,1.2,21.9,52.0,2549.79
2023-10-10,FRA-Core-01,10243.62,4413.61,1.19,23.7,46.2,4302.32
2023-10-10,MUM-Zone-A,9320.25,2956.85,1.55,23.9,45.7,3914.51
2023-10-10,LHR-Core-02,5840.0,2634.11,1.3,20.2,53.0,2452.8
2023-10-11,DXB-Core-01,11292.92,4226.07,1.27,21.6,50.9,4743.02
2023-10-11,DXB-Edge-02,5854.09,2368.54,1.83,21.6,49.1,2458.72
2023-10-11,SIN-Core-01,8965.87,3611.15,1.2,24.0,53.6,3765.67
2023-10-11,FRA-Core-01,14072.35,4394.69,1.31,22.6,45.8,5910.39
2023-10-11,MUM-Zone-A,10928.07,5971.86,1.73,23.0,52.8,4589.79
2023-10-11,LHR-Core-02,6817.43,2242.46,1.19,19.7,49.5,2863.32
2023-10-12,DXB-Core-01,9810.29,5498.77,1.26,24.9,46.1,4120.32
2023-10-12,DXB-Edge-02,13560.41,4209.16,1.5,19.2,45.3,5695.37
2023-10-12,SIN-Core-01,7169.74,4055.8,1.29,22.0,52.9,3011.29
2023-10-12,FRA-Core-01,14008.75,7215.08,1.32,19.0,49.4,5883.68
2023-10-12,MUM-Zone-A,14623.18,8317.13,1.82,24.6,50.0,6141.73
2023-10-12,LHR-Core-02,8934.4,5169.88,1.32,19.0,46.7,3752.45
2023-10-13,DXB-Core-01,14732.52,8640.51,1.26,33.5,48.3,6187.66
2023-10-13,DXB-Edge-02,13808.9,4523.66,1.49,24.1,51.6,5799.74
2023-10-13,SIN-Core-01,9967.6,4200.01,1.35,20.8,53.2,4186.39
2023-10-13,FRA-Core-01,12152.55,5776.89,1.25,21.7,52.1,5104.07
2023-10-13,MUM-Zone-A,8958.09,3368.41,1.61,19.9,45.8,3762.4
2023-10-13,LHR-Core-02,14759.53,7465.62,1.19,22.8,53.5,6199.0
2023-10-14,DXB-Core-01,11554.77,3865.53,1.2,21.9,50.5,4853.0
2023-10-14,DXB-Edge-02,5885.03,2796.99,1.5,24.0,54.6,2471.71
2023-10-14,SIN-Core-01,6345.66,1941.18,1.2,20.5,50.1,2665.18
2023-10-14,FRA-Core-01,7893.52,3904.9,1.34,20.7,51.8,3315.28
2023-10-14,MUM-Zone-A,9615.1,3479.03,1.84,21.6,53.8,4038.34
2023-10-14,LHR-Core-02,14543.23,7962.87,1.21,22.0,50.0,6108.16
2023-10-15,DXB-Core-01,12399.63,5638.5,1.21,19.8,45.5,5207.85
2023-10-15,DXB-Edge-02,11048.19,5026.14,1.65,21.4,53.7,4640.24
2023-10-15,SIN-Core-01,5283.82,2358.16,1.33,22.2,50.0,2219.21
2023-10-15,FRA-Core-01,11459.77,6360.5,1.33,19.6,53.6,4813.1
2023-10-15,MUM-Zone-A,13088.99,5873.26,1.85,21.2,51.7,5497.38
2023-10-15,LHR-Core-02,12522.75,6262.45,1.33,21.4,48.2,5259.55
2023-10-16,DXB-Core-01,14753.89,6367.26,1.28,22.6,52.0,6196.63
2023-10-16,DXB-Edge-02,6369.08,2943.88,1.8,21.9,51.9,2675.01
2023-10-16,SIN-Core-01,8997.49,3095.13,1.2,24.8,45.1,3778.95
2023-10-16,FRA-Core-01,6569.13,3915.19,1.32,22.5,52.7,2759.03
2023-10-16,MUM-Zone-A,9094.31,3570.01,1.78,22.0,49.8,3819.61
2023-10-16,LHR-Core-02,12020.14,4824.85,1.23,24.6,51.7,5048.46
2023-10-17,DXB-Core-01,11952.06,4219.44,1.29,23.5,50.3,5019.87
2023-10-17,DXB-Edge-02,13885.75,4396.65,1.5,20.4,52.2,5832.02
2023-10-17,SIN-Core-01,8503.08,4563.45,1.33,22.0,45.4,3571.29
2023-10-17,FRA-Core-01,12264.81,3752.46,1.25,20.3,46.4,5151.22
2023-10-17,MUM-Zone-A,12565.55,6456.36,1.76,24.0,50.7,5277.53
2023-10-17,LHR-Core-02,6024.79,2364.11,1.19,20.6,49.3,2530.41
2023-10-18,DXB-Core-01,11142.95,6560.93,1.23,23.5,47.6,4680.04
2023-10-18,DXB-Edge-02,12112.72,4482.8,1.73,19.0,49.4,5087.34
2023-10-18,SIN-Core-01,11097.0,6615.38,1.31,20.6,45.4,4660.74
2023-10-18,FRA-Core-01,8900.35,4572.56,1.25,23.7,54.9,3738.15
2023-10-18,MUM-Zone-A,14316.42,4480.98,1.71,22.0,54.7,6012.9
2023-10-18,LHR-Core-02,12821.72,6877.82,1.18,20.0,53.9,5385.12
2023-10-19,DXB-Core-01,5864.49,2339.26,1.32,23.1,45.6,2463.09
2023-10-19,DXB-Edge-02,11602.18,6285.07,1.68,23.3,47.4,4872.91
2023-10-19,SIN-Core-01,6670.77,3677.93,1.28,19.3,52.2,2801.72
2023-10-19,FRA-Core-01,10339.76,6195.5,1.22,21.8,52.0,4342.7
2023-10-19,MUM-Zone-A,11929.65,5689.55,1.73,23.7,50.8,5010.45
2023-10-19,LHR-Core-02,6350.74,2016.07,1.34,21.5,52.6,2667.31
2023-10-20,DXB-Core-01,7438.21,2260.68,1.28,19.2,51.0,3124.05
2023-10-20,DXB-Edge-02,11235.29,3632.19,1.8,20.8,54.0,4718.82
2023-10-20,SIN-Core-01,14940.83,6247.63,1.2,19.2,50.4,6275.15
2023-10-20,FRA-Core-01,7520.84,2368.64,1.31,21.4,51.1,3158.75
2023-10-20,MUM-Zone-A,8630.69,3961.35,1.56,19.2,45.9,3624.89
2023-10-20,LHR-Core-02,6381.81,3190.55,1.23,24.0,48.0,2680.36
2023-10-21,DXB-Core-01,5277.07,1992.05,1.28,20.4,48.0,2216.37
2023-10-21,DXB-Edge-02,12074.59,3637.94,1.52,22.2,48.7,5071.33
2023-10-21,SIN-Core-01,13504.65,7242.4,1.21,21.4,53.5,5671.95
2023-10-21,FRA-Core-01,14605.35,5854.85,1.26,21.6,52.9,6134.25
2023-10-21,MUM-Zone-A,10329.56,5779.02,1.5,20.3,51.2,4338.42
2023-10-21,LHR-Core-02,8464.21,3237.97,1.23,24.0,54.3,3554.97
2023-10-22,DXB-Core-01,8888.07,2914.26,1.22,24.6,50.8,3732.99
2023-10-22,DXB-Edge-02,14361.28,8146.17,1.72,19.5,52.6,6031.74
2023-10-22,SIN-Core-01,11830.41,5301.73,1.32,19.8,52.6,4968.77
2023-10-22,FRA-Core-01,6520.69,2768.65,1.29,23.4,54.3,2738.69
2023-10-22,MUM-Zone-A,7620.5,4052.87,1.69,22.8,52.3,3200.61
2023-10-22,LHR-Core-02,10533.79,3721.5,1.2,23.0,51.2,4424.19
2023-10-23,DXB-Core-01,14738.0,7777.87,1.18,24.9,54.4,6189.96
2023-10-23,DXB-Edge-02,7687.77,3704.99,1.46,20.4,45.7,3228.86
2023-10-23,SIN-Core-01,11663.04,5625.94,1.23,22.6,50.9,4898.48
2023-10-23,FRA-Core-01,11664.59,5602.6,1.28,23.8,52.1,4899.13
2023-10-23,MUM-Zone-A,9837.79,4110.21,1.69,21.7,50.3,4131.87
2023-10-23,LHR-Core-02,6782.24,3741.82,1.19,19.4,45.4,2848.54
2023-10-24,DXB-Core-01,12617.52,4337.7,1.29,23.5,54.1,5299.36
2023-10-24,DXB-Edge-02,14237.66,6677.28,1.56,21.6,45.4,5979.82
2023-10-24,SIN-Core-01,8104.9,3938.63,1.3,20.2,45.0,3404.06
2023-10-24,FRA-Core-01,12856.95,6631.02,1.32,23.4,52.0,5399.92
2023-10-24,MUM-Zone-A,8671.78,3270.46,1.49,23.0,48.5,3642.15
2023-10-24,LHR-Core-02,5061.48,2081.94,1.33,21.4,52.3,2125.82
2023-10-25,DXB-Core-01,5286.85,2784.45,1.28,23.6,45.2,2220.48
2023-10-25,DXB-Edge-02,13460.58,6498.94,1.66,23.0,53.0,5653.44
2023-10-25,SIN-Core-01,11398.76,6035.19,1.26,20.2,52.7,4787.48
2023-10-25,FRA-Core-01,14323.33,7723.92,1.21,22.6,53.4,6015.8
2023-10-25,MUM-Zone-A,10786.3,5850.49,1.57,20.8,50.7,4530.25
2023-10-25,LHR-Core-02,8821.88,4958.36,1.19,21.0,48.0,3705.19
2023-10-26,DXB-Core-01,13334.0,5490.09,1.22,24.7,52.5,5600.28
2023-10-26,DXB-Edge-02,13737.52,4628.57,1.56,24.1,52.6,5769.76
2023-10-26,SIN-Core-01,12392.06,4446.26,1.2,22.6,51.3,5204.66
2023-10-26,FRA-Core-01,10483.77,4671.86,1.33,23.4,45.1,4403.18
2023-10-26,MUM-Zone-A,7750.04,2438.86,1.48,23.8,54.9,3255.02
2023-10-26,LHR-Core-02,12070.91,6934.46,1.18,21.2,46.1,5069.78
2023-10-27,DXB-Core-01,5414.27,2617.55,1.3,22.2,51.4,2273.99
2023-10-27,DXB-Edge-02,13704.14,5334.03,1.67,24.1,49.4,5755.74
2023-10-27,SIN-Core-01,11033.06,4592.19,1.34,23.2,48.2,4633.88
2023-10-27,FRA-Core-01,9939.35,5072.58,1.19,20.8,50.7,4174.53
2023-10-27,MUM-Zone-A,12480.27,6482.53,1.83,24.5,53.0,5241.71
2023-10-27,LHR-Core-02,6212.36,2927.85,1.26,22.1,47.9,2609.19
2023-10-28,DXB-Core-01,8597.01,4817.2,1.19,19.7,47.5,3610.75
2023-10-28,DXB-Edge-02,6727.71,3581.45,1.5,22.8,49.8,2825.64
2023-10-28,SIN-Core-01,14330.12,5430.88,1.28,21.2,45.4,6018.65
2023-10-28,FRA-Core-01,9223.67,2823.63,1.29,21.0,50.3,3873.94
2023-10-28,MUM-Zone-A,13660.97,5085.65,1.76,20.7,53.8,5737.61
2023-10-28,LHR-Core-02,13252.45,7162.42,1.23,20.6,53.2,5566.03
2023-10-29,DXB-Core-01,13484.19,7345.17,1.33,22.3,52.0,5663.36
2023-10-29,DXB-Edge-02,11654.57,4499.12,1.54,23.4,49.6,4894.92
2023-10-29,SIN-Core-01,10984.4,4322.72,1.31,20.3,45.7,4613.45
2023-10-29,FRA-Core-01,14567.23,7552.36,1.32,19.6,51.3,6118.24
2023-10-29,MUM-Zone-A,12774.23,6432.75,1.5,21.0,52.5,5365.18
2023-10-29,LHR-Core-02,5886.06,2931.93,1.27,23.6,52.9,2472.14
2023-10-30,DXB-Core-01,5232.04,2683.8,1.26,20.0,52.5,2197.46
2023-10-30,DXB-Edge-02,5511.44,1946.29,1.78,24.0,54.6,2314.81
2023-10-30,SIN-Core-01,14653.66,8566.85,1.23,20.0,51.0,6154.54
2023-10-30,FRA-Core-01,8811.38,4457.21,1.28,24.4,48.0,3700.78
2023-10-30,MUM-Zone-A,13505.11,6655.15,1.47,23.6,52.7,5672.15
2023-10-30,LHR-Core-02,8680.89,3689.93,1.27,21.9,54.3,3645.97
2023-10-31,DXB-Core-01,13182.86,4905.55,1.22,24.1,50.7,5536.8
2023-10-31,DXB-Edge-02,9479.0,5488.97,1.59,19.7,45.3,3981.18
2023-10-31,SIN-Core-01,13592.0,5591.49,1.2,24.0,52.0,5708.64
2023-10-31,FRA-Core-01,6650.74,3009.9,1.2,23.5,53.0,2793.31
2023-10-31,MUM-Zone-A,10456.89,4641.47,1.83,23.2,54.3,4391.89
2023-10-31,LHR-Core-02,6977.86,2226.42,1.33,22.9,49.3,2930.7
2023-11-01,DXB-Core-01,5968.11,3284.1,1.28,24.5,48.5,2506.61
2023-11-01,DXB-Edge-02,14023.65,7383.22,1.78,31.1,51.3,5889.93
2023-11-01,SIN-Core-01,12151.7,5338.06,1.27,23.5,50.7,5103.71
2023-11-01,FRA-Core-01,7988.29,3682.24,1.28,19.3,54.4,3355.08
2023-11-01,MUM-Zone-A,5976.78,1963.84,1.55,19.4,53.2,2510.25
2023-11-01,LHR-Core-02,13407.17,4073.95,1.34,24.3,46.2,5631.01
2023-11-02,DXB-Core-01,5215.67,1910.83,1.31,21.3,47.2,2190.58
2023-11-02,DXB-Edge-02,6910.86,2854.01,1.58,23.6,46.2,2902.56
2023-11-02,SIN-Core-01,11782.19,4069.63,1.18,22.0,51.7,4948.52
2023-11-02,FRA-Core-01,5289.02,1688.25,1.27,22.3,45.7,2221.39
2023-11-02,MUM-Zone-A,9931.96,4864.17,1.62,21.8,52.4,4171.42
2023-11-02,LHR-Core-02,14073.4,7592.71,1.21,23.3,51.0,5910.83
2023-11-03,DXB-Core-01,7813.93,3875.28,1.35,21.2,51.8,3281.85
2023-11-03,DXB-Edge-02,10101.76,4675.14,1.45,21.0,47.4,4242.74
2023-11-03,SIN-Core-01,10305.53,5035.39,1.27,21.9,52.9,4328.32
2023-11-03,FRA-Core-01,9520.37,3607.72,1.34,23.7,53.4,3998.56
2023-11-03,MUM-Zone-A,14192.16,4519.54,1.56,19.3,53.9,5960.71
2023-11-03,LHR-Core-02,13344.18,5708.11,1.19,19.1,54.4,5604.55
2023-11-04,DXB-Core-01,5239.57,2324.28,1.3,24.6,48.5,2200.62
2023-11-04,DXB-Edge-02,8072.59,4693.27,1.53,19.1,53.6,3390.49
2023-11-04,SIN-Core-01,6439.27,3446.22,1.25,24.7,54.2,2704.49
2023-11-04,FRA-Core-01,11294.07,4876.97,1.29,24.4,51.5,4743.51
2023-11-04,MUM-Zone-A,14896.63,5866.06,1.71,23.0,45.7,6256.58
2023-11-04,LHR-Core-02,8688.99,4280.13,1.28,19.7,52.1,3649.38
2023-11-05,DXB-Core-01,5670.38,3242.05,1.33,21.9,52.9,2381.56
2023-11-05,DXB-Edge-02,12344.52,3711.37,1.82,24.3,47.8,5184.7
2023-11-05,SIN-Core-01,7431.94,2869.86,1.26,22.5,45.1,3121.41
2023-11-05,FRA-Core-01,6906.95,3247.5,1.21,22.8,48.8,2900.92
2023-11-05,MUM-Zone-A,9457.36,4828.73,1.63,23.9,49.9,3972.09
2023-11-05,LHR-Core-02,14553.25,7931.32,1.26,23.2,53.7,6112.36
2023-11-06,DXB-Core-01,6505.33,3570.54,1.25,21.0,47.9,2732.24
2023-11-06,DXB-Edge-02,12181.96,4409.75,1.78,24.6,54.5,5116.42
2023-11-06,SIN-Core-01,10092.2,3150.88,1.31,21.6,50.6,4238.72
2023-11-06,FRA-Core-01,9844.06,5508.48,1.21,23.3,51.1,4134.51
2023-11-06,MUM-Zone-A,5192.84,2424.92,1.66,30.9,53.6,2180.99
2023-11-06,LHR-Core-02,9418.88,4000.55,1.23,20.3,50.2,3955.93
2023-11-07,DXB-Core-01,12185.88,7013.99,1.22,19.4,54.2,5118.07
2023-11-07,DXB-Edge-02,13744.28,5842.88,1.68,20.3,47.5,5772.6
2023-11-07,SIN-Core-01,14637.63,5301.86,1.19,21.7,45.5,6147.81
2023-11-07,FRA-Core-01,12482.63,5591.82,1.31,21.5,54.4,5242.7
2023-11-07,MUM-Zone-A,13257.77,5443.14,1.59,20.7,52.2,5568.27
2023-11-07,LHR-Core-02,12036.92,6776.98,1.21,20.9,49.6,5055.51
2023-11-08,DXB-Core-01,11874.55,5021.1,1.24,22.7,54.3,4987.31
2023-11-08,DXB-Edge-02,13283.74,5915.35,1.51,19.1,46.8,5579.17
2023-11-08,SIN-Core-01,11304.34,5873.16,1.2,24.3,50.5,4747.82
2023-11-08,FRA-Core-01,13729.14,5368.82,1.2,24.4,48.5,5766.24
2023-11-08,MUM-Zone-A,11398.6,5121.11,1.52,20.2,45.5,4787.41
2023-11-08,LHR-Core-02,14097.81,5346.62,1.22,19.2,49.0,5921.08
2023-11-09,DXB-Core-01,9889.56,4439.92,1.35,23.8,54.6,4153.62
2023-11-09,DXB-Edge-02,11464.8,5539.63,1.57,20.5,52.1,4815.22
2023-11-09,SIN-Core-01,14116.25,5899.93,1.34,23.2,47.5,5928.82
2023-11-09,FRA-Core-01,7211.42,3520.01,1.25,19.7,46.1,3028.8
2023-11-09,MUM-Zone-A,6577.99,3841.22,1.75,21.7,51.6,2762.76
2023-11-09,LHR-Core-02,7062.64,3931.79,1.23,19.1,46.6,2966.31
2023-11-10,DXB-Core-01,13605.53,5788.24,1.29,21.8,47.8,5714.32
2023-11-10,DXB-Edge-02,7558.66,3753.44,1.68,20.8,53.2,3174.64
2023-11-10,SIN-Core-01,11519.09,5059.26,1.25,24.4,52.3,4838.02
2023-11-10,FRA-Core-01,6329.56,2055.91,1.2,24.0,50.7,2658.42
2023-11-10,MUM-Zone-A,12502.72,5077.81,1.54,22.3,54.9,5251.14
2023-11-10,LHR-Core-02,6300.67,2854.37,1.2,21.4,51.6,2646.28
2023-11-11,DXB-Core-01,7129.97,2448.29,1.18,23.0,46.1,2994.59
2023-11-11,DXB-Edge-02,9877.49,4641.68,1.56,19.6,52.6,4148.55
2023-11-11,SIN-Core-01,5776.13,3205.16,1.31,22.2,53.3,2425.97
2023-11-11,FRA-Core-01,10064.55,4887.02,1.29,24.5,45.4,4227.11
2023-11-11,MUM-Zone-A,12468.74,4799.72,1.62,24.9,47.3,5236.87
2023-11-11,LHR-Core-02,7741.08,3318.72,1.24,24.9,51.4,3251.25
2023-11-12,DXB-Core-01,13966.68,4806.69,1.23,20.6,46.6,5866.0
2023-11-12,DXB-Edge-02,8927.52,4184.46,1.61,21.0,52.7,3749.56
2023-11-12,SIN-Core-01,8671.72,4722.04,1.27,19.9,54.3,3642.12
2023-11-12,FRA-Core-01,12153.71,5706.68,1.35,21.9,54.4,5104.56
2023-11-12,MUM-Zone-A,5838.19,2497.42,1.66,19.1,48.7,2452.04
2023-11-12,LHR-Core-02,11153.8,5743.78,1.34,23.4,51.4,4684.6
2023-11-13,DXB-Core-01,6564.54,3023.79,1.29,21.6,45.9,2757.11
2023-11-13,DXB-Edge-02,8893.41,4480.97,1.8,21.5,54.8,3735.23
2023-11-13,SIN-Core-01,14713.32,5173.89,1.31,22.5,51.9,6179.6
2023-11-13,FRA-Core-01,13841.39,7269.67,1.32,22.0,50.9,5813.38
2023-11-13,MUM-Zone-A,5294.92,2811.01,1.75,22.7,48.3,2223.87
2023-11-13,LHR-Core-02,5527.92,2235.34,1.2,23.3,52.3,2321.73
2023-11-14,DXB-Core-01,7655.05,4323.34,1.25,21.0,54.2,3215.12
2023-11-14,DXB-Edge-02,7664.66,4478.02,1.52,21.8,49.8,3219.16
2023-11-14,SIN-Core-01,8814.51,3067.11,1.21,20.8,45.9,3702.09
2023-11-14,FRA-Core-01,5400.39,2462.64,1.21,19.1,51.4,2268.16
2023-11-14,MUM-Zone-A,10231.66,4686.53,1.6,19.6,52.4,4297.3
2023-11-14,LHR-Core-02,10088.89,4814.74,1.29,24.5,52.6,4237.33
2023-11-15,DXB-Core-01,14167.13,6250.82,1.3,23.4,49.5,5950.19
2023-11-15,DXB-Edge-02,14242.87,7948.05,1.53,21.1,52.6,5982.01
2023-11-15,SIN-Core-01,7793.69,4553.79,1.21,23.4,52.3,3273.35
2023-11-15,FRA-Core-01,7591.93,2722.39,1.31,19.6,52.8,3188.61
2023-11-15,MUM-Zone-A,5190.1,3065.7,1.78,19.7,53.2,2179.84
2023-11-15,LHR-Core-02,7583.36,2993.95,1.25,22.5,54.3,3185.01
2023-11-16,DXB-Core-01,9198.46,3615.87,1.33,23.9,51.0,3863.35
2023-11-16,DXB-Edge-02,11429.38,3617.42,1.85,21.6,45.1,4800.34
2023-11-16,SIN-Core-01,8253.95,4555.78,1.23,21.6,50.3,3466.66
2023-11-16,FRA-Core-01,11187.5,6210.66,1.27,19.9,54.1,4698.75
2023-11-16,MUM-Zone-A,8967.38,5374.41,1.56,23.6,47.4,3766.3
2023-11-16,LHR-Core-02,12103.07,5036.58,1.3,24.9,48.9,5083.29
2023-11-17,DXB-Core-01,5438.87,1638.01,1.21,19.9,46.4,2284.33
2023-11-17,DXB-Edge-02,12168.29,3940.86,1.79,19.9,46.9,5110.68
2023-11-17,SIN-Core-01,10231.15,4342.57,1.24,24.5,52.1,4297.08
2023-11-17,FRA-Core-01,5393.46,2564.53,1.31,19.5,48.1,2265.25
